segment_id,value,created_at
8,21.6,2026-03-21 12:40:51
9,23.25,2026-03-21 12:40:51
10,13.96,2026-03-21 12:40:51
11,15.6,2026-03-21 12:40:51
12,16.11,2026-03-21 12:40:51
13,11.73,2026-03-21 12:40:51
14,19.05,2026-03-21 12:40:51
15,19.76,2026-03-21 12:40:51
16,9.32,2026-03-21 12:40:51
17,10.76,2026-03-21 12:40:51
18,22.68,2026-03-21 12:40:51
19,14.79,2026-03-21 12:40:51
20,6.01,2026-03-21 12:40:51
21,16.07,2026-03-21 12:40:51
22,14.14,2026-03-21 12:40:51
23,22.37,2026-03-21 12:40:51
24,13.69,2026-03-21 12:40:51
25,20.78,2026-03-21 12:40:51
26,11.24,2026-03-21 12:40:51
27,16.49,2026-03-21 12:40:51
28,14.13,2026-03-21 12:40:51
29,11.81,2026-03-21 12:40:51
30,19.86,2026-03-21 12:40:51
31,7.0,2026-03-21 12:40:51
32,16.13,2026-03-21 12:40:51
33,5.67,2026-03-21 12:40:51
34,17.67,2026-03-21 12:40:51
35,22.37,2026-03-21 12:40:51
36,8.7,2026-03-21 12:40:51
37,13.94,2026-03-21 12:40:51
38,16.17,2026-03-21 12:40:51
39,22.95,2026-03-21 12:40:51
40,21.8,2026-03-21 12:40:51
1,13.74,2026-03-21 13:10:51
2,23.79,2026-03-21 13:10:51
3,17.85,2026-03-21 13:10:51
4,10.73,2026-03-21 13:10:51
5,7.24,2026-03-21 13:10:51
6,20.39,2026-03-21 13:10:51
7,9.05,2026-03-21 13:10:51
8,17.18,2026-03-21 13:10:51
9,22.59,2026-03-21 13:10:51
10,23.71,2026-03-21 13:10:51
11,6.07,2026-03-21 13:10:51
12,14.81,2026-03-21 13:10:51
13,14.11,2026-03-21 13:10:51
14,13.42,2026-03-21 13:10:51
15,18.7,2026-03-21 13:10:51
16,16.0,2026-03-21 13:10:51
17,22.75,2026-03-21 13:10:51
18,20.45,2026-03-21 13:10:51
19,19.18,2026-03-21 13:10:51
20,10.62,2026-03-21 13:10:51
21,7.15,2026-03-21 13:10:51
22,21.75,2026-03-21 13:10:51
23,9.4,2026-03-21 13:10:51
24,22.29,2026-03-21 13:10:51
25,13.0,2026-03-21 13:10:51
26,20.72,2026-03-21 13:10:51
27,10.96,2026-03-21 13:10:51
28,22.46,2026-03-21 13:10:51
29,14.86,2026-03-21 13:10:51
30,15.45,2026-03-21 13:10:51
31,16.47,2026-03-21 13:10:51
32,6.12,2026-03-21 13:10:51
33,10.11,2026-03-21 13:10:51
34,13.84,2026-03-21 13:10:51
35,20.26,2026-03-21 13:10:51
36,15.84,2026-03-21 13:10:51
37,13.87,2026-03-21 13:10:51
38,10.29,2026-03-21 13:10:51
39,23.02,2026-03-21 13:10:51
40,10.86,2026-03-21 13:10:51
1,51.08,2026-03-21 13:40:51
2,65.62,2026-03-21 13:40:51
3,56.26,2026-03-21 13:40:51
4,52.29,2026-03-21 13:40:51
5,68.7,2026-03-21 13:40:51
6,56.41,2026-03-21 13:40:51
7,51.02,2026-03-21 13:40:51
8,63.84,2026-03-21 13:40:51
9,57.6,2026-03-21 13:40:51
10,65.52,2026-03-21 13:40:51
11,66.87,2026-03-21 13:40:51
12,50.79,2026-03-21 13:40:51
13,51.68,2026-03-21 13:40:51
14,58.03,2026-03-21 13:40:51
15,51.7,2026-03-21 13:40:51
16,55.76,2026-03-21 13:40:51
17,67.84,2026-03-21 13:40:51
18,50.12,2026-03-21 13:40:51
19,60.49,2026-03-21 13:40:51
20,58.33,2026-03-21 13:40:51
21,52.91,2026-03-21 13:40:51
22,59.52,2026-03-21 13:40:51
23,64.91,2026-03-21 13:40:51
24,68.64,2026-03-21 13:40:51
25,59.34,2026-03-21 13:40:51
26,59.63,2026-03-21 13:40:51
27,64.4,2026-03-21 13:40:51
28,59.56,2026-03-21 13:40:51
29,60.62,2026-03-21 13:40:51
30,58.2,2026-03-21 13:40:51
31,61.52,2026-03-21 13:40:51
32,56.27,2026-03-21 13:40:51
33,59.33,2026-03-21 13:40:51
34,68.51,2026-03-21 13:40:51
35,55.4,2026-03-21 13:40:51
36,57.09,2026-03-21 13:40:51
37,57.86,2026-03-21 13:40:51
38,58.53,2026-03-21 13:40:51
39,55.42,2026-03-21 13:40:51
40,59.44,2026-03-21 13:40:51
1,52.26,2026-03-21 14:10:51
2,60.94,2026-03-21 14:10:51
3,66.23,2026-03-21 14:10:51
4,55.46,2026-03-21 14:10:51
5,56.59,2026-03-21 14:10:51
6,68.75,2026-03-21 14:10:51
7,57.31,2026-03-21 14:10:51
8,69.92,2026-03-21 14:10:51
9,58.89,2026-03-21 14:10:51
10,55.25,2026-03-21 14:10:51
11,67.44,2026-03-21 14:10:51
12,57.15,2026-03-21 14:10:51
13,56.88,2026-03-21 14:10:51
14,61.15,2026-03-21 14:10:51
15,50.35,2026-03-21 14:10:51
16,67.14,2026-03-21 14:10:51
17,62.86,2026-03-21 14:10:51
18,59.26,2026-03-21 14:10:51
19,54.68,2026-03-21 14:10:51
20,60.75,2026-03-21 14:10:51
21,67.1,2026-03-21 14:10:51
22,62.53,2026-03-21 14:10:51
23,51.82,2026-03-21 14:10:51
24,52.27,2026-03-21 14:10:51
25,64.57,2026-03-21 14:10:51
26,58.89,2026-03-21 14:10:51
27,65.06,2026-03-21 14:10:51
28,67.23,2026-03-21 14:10:51
29,52.66,2026-03-21 14:10:51
30,53.99,2026-03-21 14:10:51
31,54.94,2026-03-21 14:10:51
32,59.34,2026-03-21 14:10:51
33,67.98,2026-03-21 14:10:51
34,69.11,2026-03-21 14:10:51
35,56.63,2026-03-21 14:10:51
36,54.75,2026-03-21 14:10:51
37,69.24,2026-03-21 14:10:51
38,59.18,2026-03-21 14:10:51
39,63.63,2026-03-21 14:10:51
40,69.56,2026-03-21 14:10:51
1,62.58,2026-03-21 14:40:51
2,59.9,2026-03-21 14:40:51
3,64.89,2026-03-21 14:40:51
4,56.73,2026-03-21 14:40:51
5,58.59,2026-03-21 14:40:51
6,59.9,2026-03-21 14:40:51
7,67.35,2026-03-21 14:40:51
8,63.65,2026-03-21 14:40:51
9,66.93,2026-03-21 14:40:51
10,53.14,2026-03-21 14:40:51
11,69.72,2026-03-21 14:40:51
12,51.47,2026-03-21 14:40:51
13,62.05,2026-03-21 14:40:51
14,59.07,2026-03-21 14:40:51
15,67.54,2026-03-21 14:40:51
16,60.21,2026-03-21 14:40:51
17,54.61,2026-03-21 14:40:51
18,51.67,2026-03-21 14:40:51
19,62.41,2026-03-21 14:40:51
20,59.18,2026-03-21 14:40:51
21,63.8,2026-03-21 14:40:51
22,57.75,2026-03-21 14:40:51
23,67.95,2026-03-21 14:40:51
24,68.21,2026-03-21 14:40:51
25,69.12,2026-03-21 14:40:51
26,56.04,2026-03-21 14:40:51
27,69.21,2026-03-21 14:40:51
28,65.9,2026-03-21 14:40:51
29,68.21,2026-03-21 14:40:51
30,59.39,2026-03-21 14:40:51
31,64.54,2026-03-21 14:40:51
32,55.87,2026-03-21 14:40:51
33,56.31,2026-03-21 14:40:51
34,54.62,2026-03-21 14:40:51
35,63.97,2026-03-21 14:40:51
36,55.93,2026-03-21 14:40:51
37,56.86,2026-03-21 14:40:51
38,68.55,2026-03-21 14:40:51
39,68.06,2026-03-21 14:40:51
40,56.37,2026-03-21 14:40:51
1,53.8,2026-03-21 15:10:51
2,59.53,2026-03-21 15:10:51
3,54.62,2026-03-21 15:10:51
4,65.39,2026-03-21 15:10:51
5,68.55,2026-03-21 15:10:51
6,53.17,2026-03-21 15:10:51
7,66.66,2026-03-21 15:10:51
8,51.24,2026-03-21 15:10:51
9,57.87,2026-03-21 15:10:51
10,56.57,2026-03-21 15:10:51
11,66.74,2026-03-21 15:10:51
12,58.23,2026-03-21 15:10:51
13,62.14,2026-03-21 15:10:51
14,65.83,2026-03-21 15:10:51
15,51.91,2026-03-21 15:10:51
16,57.67,2026-03-21 15:10:51
17,59.54,2026-03-21 15:10:51
18,55.6,2026-03-21 15:10:51
19,63.79,2026-03-21 15:10:51
20,65.28,2026-03-21 15:10:51
21,62.61,2026-03-21 15:10:51
22,57.78,2026-03-21 15:10:51
23,57.07,2026-03-21 15:10:51
24,58.87,2026-03-21 15:10:51
25,61.68,2026-03-21 15:10:51
26,57.72,2026-03-21 15:10:51
27,65.39,2026-03-21 15:10:51
28,52.98,2026-03-21 15:10:51
29,59.27,2026-03-21 15:10:51
30,64.18,2026-03-21 15:10:51
31,68.19,2026-03-21 15:10:51
32,51.09,2026-03-21 15:10:51
33,50.94,2026-03-21 15:10:51
34,51.13,2026-03-21 15:10:51
35,68.01,2026-03-21 15:10:51
36,59.2,2026-03-21 15:10:51
37,54.82,2026-03-21 15:10:51
38,66.68,2026-03-21 15:10:51
39,54.16,2026-03-21 15:10:51
40,53.84,2026-03-21 15:10:51
1,69.86,2026-03-21 15:40:51
2,58.28,2026-03-21 15:40:51
3,51.4,2026-03-21 15:40:51
4,52.86,2026-03-21 15:40:51
5,66.11,2026-03-21 15:40:51
6,50.49,2026-03-21 15:40:51
7,53.35,2026-03-21 15:40:51
8,60.79,2026-03-21 15:40:51
9,54.54,2026-03-21 15:40:51
10,68.21,2026-03-21 15:40:51
11,58.6,2026-03-21 15:40:51
12,60.26,2026-03-21 15:40:51
13,50.09,2026-03-21 15:40:51
14,68.14,2026-03-21 15:40:51
15,69.96,2026-03-21 15:40:51
16,59.89,2026-03-21 15:40:51
17,67.06,2026-03-21 15:40:51
18,66.82,2026-03-21 15:40:51
19,59.86,2026-03-21 15:40:51
20,64.66,2026-03-21 15:40:51
21,55.05,2026-03-21 15:40:51
22,62.81,2026-03-21 15:40:51
23,56.87,2026-03-21 15:40:51
24,64.26,2026-03-21 15:40:51
25,62.03,2026-03-21 15:40:51
26,60.7,2026-03-21 15:40:51
27,69.37,2026-03-21 15:40:51
28,50.07,2026-03-21 15:40:51
29,63.53,2026-03-21 15:40:51
30,51.34,2026-03-21 15:40:51
31,57.72,2026-03-21 15:40:51
32,50.64,2026-03-21 15:40:51
33,65.16,2026-03-21 15:40:51
34,54.93,2026-03-21 15:40:51
35,50.23,2026-03-21 15:40:51
36,64.34,2026-03-21 15:40:51
37,53.36,2026-03-21 15:40:51
38,52.12,2026-03-21 15:40:51
39,62.98,2026-03-21 15:40:51
40,68.3,2026-03-21 15:40:51
1,65.55,2026-03-21 16:10:51
2,64.48,2026-03-21 16:10:51
3,56.39,2026-03-21 16:10:51
4,53.68,2026-03-21 16:10:51
5,69.34,2026-03-21 16:10:51
6,61.53,2026-03-21 16:10:51
7,69.85,2026-03-21 16:10:51
8,50.59,2026-03-21 16:10:51
9,57.77,2026-03-21 16:10:51
10,65.14,2026-03-21 16:10:51
11,60.43,2026-03-21 16:10:51
12,67.88,2026-03-21 16:10:51
13,67.85,2026-03-21 16:10:51
14,64.37,2026-03-21 16:10:51
15,66.78,2026-03-21 16:10:51
16,66.42,2026-03-21 16:10:51
17,60.4,2026-03-21 16:10:51
18,64.61,2026-03-21 16:10:51
19,51.32,2026-03-21 16:10:51
20,56.37,2026-03-21 16:10:51
21,62.43,2026-03-21 16:10:51
22,68.57,2026-03-21 16:10:51
23,63.71,2026-03-21 16:10:51
24,50.62,2026-03-21 16:10:51
25,58.43,2026-03-21 16:10:51
26,56.07,2026-03-21 16:10:51
27,60.75,2026-03-21 16:10:51
28,51.4,2026-03-21 16:10:51
29,58.16,2026-03-21 16:10:51
30,69.57,2026-03-21 16:10:51
31,63.12,2026-03-21 16:10:51
32,61.84,2026-03-21 16:10:51
33,63.92,2026-03-21 16:10:51
34,53.43,2026-03-21 16:10:51
35,64.29,2026-03-21 16:10:51
36,67.88,2026-03-21 16:10:51
37,68.43,2026-03-21 16:10:51
38,52.89,2026-03-21 16:10:51
39,55.0,2026-03-21 16:10:51
40,68.09,2026-03-21 16:10:51
1,62.87,2026-03-21 16:40:51
2,51.24,2026-03-21 16:40:51
3,55.53,2026-03-21 16:40:51
4,61.67,2026-03-21 16:40:51
5,57.53,2026-03-21 16:40:51
6,54.95,2026-03-21 16:40:51
7,62.61,2026-03-21 16:40:51
8,50.98,2026-03-21 16:40:51
9,65.98,2026-03-21 16:40:51
10,55.25,2026-03-21 16:40:51
11,54.74,2026-03-21 16:40:51
12,55.68,2026-03-21 16:40:51
13,54.65,2026-03-21 16:40:51
14,60.52,2026-03-21 16:40:51
15,67.96,2026-03-21 16:40:51
16,67.25,2026-03-21 16:40:51
17,51.79,2026-03-21 16:40:51
18,69.16,2026-03-21 16:40:51
19,52.84,2026-03-21 16:40:51
20,67.44,2026-03-21 16:40:51
21,54.91,2026-03-21 16:40:51
22,52.38,2026-03-21 16:40:51
23,65.44,2026-03-21 16:40:51
24,62.56,2026-03-21 16:40:51
25,67.46,2026-03-21 16:40:51
26,66.41,2026-03-21 16:40:51
27,63.7,2026-03-21 16:40:51
28,54.71,2026-03-21 16:40:51
29,53.51,2026-03-21 16:40:51
30,63.86,2026-03-21 16:40:51
31,63.76,2026-03-21 16:40:51
32,56.67,2026-03-21 16:40:51
33,66.9,2026-03-21 16:40:51
34,58.76,2026-03-21 16:40:51
35,52.96,2026-03-21 16:40:51
36,65.41,2026-03-21 16:40:51
37,57.24,2026-03-21 16:40:51
38,66.7,2026-03-21 16:40:51
39,62.59,2026-03-21 16:40:51
40,55.27,2026-03-21 16:40:51
1,61.08,2026-03-21 17:10:51
2,53.01,2026-03-21 17:10:51
3,52.09,2026-03-21 17:10:51
4,64.68,2026-03-21 17:10:51
5,61.07,2026-03-21 17:10:51
6,53.95,2026-03-21 17:10:51
7,51.65,2026-03-21 17:10:51
8,52.98,2026-03-21 17:10:51
9,61.7,2026-03-21 17:10:51
10,67.91,2026-03-21 17:10:51
11,60.5,2026-03-21 17:10:51
12,59.87,2026-03-21 17:10:51
13,59.14,2026-03-21 17:10:51
14,54.81,2026-03-21 17:10:51
15,68.52,2026-03-21 17:10:51
16,62.69,2026-03-21 17:10:51
17,56.0,2026-03-21 17:10:51
18,50.96,2026-03-21 17:10:51
19,50.09,2026-03-21 17:10:51
20,56.92,2026-03-21 17:10:51
21,50.7,2026-03-21 17:10:51
22,61.02,2026-03-21 17:10:51
23,63.52,2026-03-21 17:10:51
24,51.39,2026-03-21 17:10:51
25,63.7,2026-03-21 17:10:51
26,60.29,2026-03-21 17:10:51
27,66.98,2026-03-21 17:10:51
28,54.73,2026-03-21 17:10:51
29,59.12,2026-03-21 17:10:51
30,58.62,2026-03-21 17:10:51
31,57.52,2026-03-21 17:10:51
32,50.97,2026-03-21 17:10:51
33,59.02,2026-03-21 17:10:51
34,60.68,2026-03-21 17:10:51
35,62.73,2026-03-21 17:10:51
36,53.11,2026-03-21 17:10:51
37,62.56,2026-03-21 17:10:51
38,57.42,2026-03-21 17:10:51
39,55.2,2026-03-21 17:10:51
40,68.26,2026-03-21 17:10:51
1,51.47,2026-03-21 17:40:51
2,50.65,2026-03-21 17:40:51
3,52.59,2026-03-21 17:40:51
4,60.36,2026-03-21 17:40:51
5,55.06,2026-03-21 17:40:51
6,64.73,2026-03-21 17:40:51
7,59.46,2026-03-21 17:40:51
8,59.88,2026-03-21 17:40:51
9,68.3,2026-03-21 17:40:51
10,66.95,2026-03-21 17:40:51
11,63.75,2026-03-21 17:40:51
12,53.78,2026-03-21 17:40:51
13,59.2,2026-03-21 17:40:51
14,65.8,2026-03-21 17:40:51
15,66.51,2026-03-21 17:40:51
16,58.27,2026-03-21 17:40:51
17,55.62,2026-03-21 17:40:51
18,57.57,2026-03-21 17:40:51
19,53.96,2026-03-21 17:40:51
20,52.4,2026-03-21 17:40:51
21,55.58,2026-03-21 17:40:51
22,54.87,2026-03-21 17:40:51
23,61.55,2026-03-21 17:40:51
24,62.28,2026-03-21 17:40:51
25,50.83,2026-03-21 17:40:51
26,55.36,2026-03-21 17:40:51
27,53.1,2026-03-21 17:40:51
28,62.68,2026-03-21 17:40:51
29,57.73,2026-03-21 17:40:51
30,67.84,2026-03-21 17:40:51
31,68.3,2026-03-21 17:40:51
32,56.6,2026-03-21 17:40:51
33,56.36,2026-03-21 17:40:51
34,57.4,2026-03-21 17:40:51
35,64.84,2026-03-21 17:40:51
36,53.47,2026-03-21 17:40:51
37,50.88,2026-03-21 17:40:51
38,66.16,2026-03-21 17:40:51
39,64.49,2026-03-21 17:40:51
40,61.18,2026-03-21 17:40:51
1,56.63,2026-03-21 18:10:51
2,65.37,2026-03-21 18:10:51
3,60.31,2026-03-21 18:10:51
4,51.05,2026-03-21 18:10:51
5,53.33,2026-03-21 18:10:51
6,50.19,2026-03-21 18:10:51
7,54.18,2026-03-21 18:10:51
8,57.7,2026-03-21 18:10:51
9,53.75,2026-03-21 18:10:51
10,58.73,2026-03-21 18:10:51
11,62.25,2026-03-21 18:10:51
12,67.66,2026-03-21 18:10:51
13,69.33,2026-03-21 18:10:51
14,64.32,2026-03-21 18:10:51
15,51.77,2026-03-21 18:10:51
16,52.58,2026-03-21 18:10:51
17,50.46,2026-03-21 18:10:51
18,52.2,2026-03-21 18:10:51
19,57.35,2026-03-21 18:10:51
20,69.0,2026-03-21 18:10:51
21,66.34,2026-03-21 18:10:51
22,50.8,2026-03-21 18:10:51
23,51.43,2026-03-21 18:10:51
24,51.81,2026-03-21 18:10:51
25,53.44,2026-03-21 18:10:51
26,50.32,2026-03-21 18:10:51
27,58.58,2026-03-21 18:10:51
28,59.98,2026-03-21 18:10:51
29,65.25,2026-03-21 18:10:51
30,55.21,2026-03-21 18:10:51
31,63.63,2026-03-21 18:10:51
32,61.18,2026-03-21 18:10:51
33,50.67,2026-03-21 18:10:51
34,65.68,2026-03-21 18:10:51
35,54.35,2026-03-21 18:10:51
36,53.57,2026-03-21 18:10:51
37,57.07,2026-03-21 18:10:51
38,58.26,2026-03-21 18:10:51
39,67.75,2026-03-21 18:10:51
40,68.97,2026-03-21 18:10:51
1,65.72,2026-03-21 18:40:51
2,57.14,2026-03-21 18:40:51
3,55.87,2026-03-21 18:40:51
4,59.37,2026-03-21 18:40:51
5,64.36,2026-03-21 18:40:51
6,57.1,2026-03-21 18:40:51
7,59.72,2026-03-21 18:40:51
8,61.62,2026-03-21 18:40:51
9,57.56,2026-03-21 18:40:51
10,57.09,2026-03-21 18:40:51
11,67.37,2026-03-21 18:40:51
12,69.06,2026-03-21 18:40:51
13,69.43,2026-03-21 18:40:51
14,56.03,2026-03-21 18:40:51
15,57.83,2026-03-21 18:40:51
16,67.53,2026-03-21 18:40:51
17,65.33,2026-03-21 18:40:51
18,60.43,2026-03-21 18:40:51
19,66.32,2026-03-21 18:40:51
20,62.15,2026-03-21 18:40:51
21,55.8,2026-03-21 18:40:51
22,55.01,2026-03-21 18:40:51
23,62.52,2026-03-21 18:40:51
24,58.16,2026-03-21 18:40:51
25,58.42,2026-03-21 18:40:51
26,56.75,2026-03-21 18:40:51
27,58.16,2026-03-21 18:40:51
28,53.76,2026-03-21 18:40:51
29,61.17,2026-03-21 18:40:51
30,69.52,2026-03-21 18:40:51
31,58.52,2026-03-21 18:40:51
32,55.42,2026-03-21 18:40:51
33,66.71,2026-03-21 18:40:51
34,62.96,2026-03-21 18:40:51
35,57.51,2026-03-21 18:40:51
36,57.97,2026-03-21 18:40:51
37,62.53,2026-03-21 18:40:51
38,59.57,2026-03-21 18:40:51
39,55.64,2026-03-21 18:40:51
40,54.48,2026-03-21 18:40:51
1,63.43,2026-03-21 19:10:51
2,53.92,2026-03-21 19:10:51
3,58.35,2026-03-21 19:10:51
4,55.24,2026-03-21 19:10:51
5,53.39,2026-03-21 19:10:51
6,52.04,2026-03-21 19:10:51
7,60.92,2026-03-21 19:10:51
8,56.11,2026-03-21 19:10:51
9,56.28,2026-03-21 19:10:51
10,57.65,2026-03-21 19:10:51
11,61.9,2026-03-21 19:10:51
12,50.98,2026-03-21 19:10:51
13,56.02,2026-03-21 19:10:51
14,60.33,2026-03-21 19:10:51
15,63.75,2026-03-21 19:10:51
16,57.23,2026-03-21 19:10:51
17,65.79,2026-03-21 19:10:51
18,66.86,2026-03-21 19:10:51
19,54.73,2026-03-21 19:10:51
20,52.87,2026-03-21 19:10:51
21,60.47,2026-03-21 19:10:51
22,56.49,2026-03-21 19:10:51
23,63.34,2026-03-21 19:10:51
24,67.99,2026-03-21 19:10:51
25,62.07,2026-03-21 19:10:51
26,51.23,2026-03-21 19:10:51
27,67.72,2026-03-21 19:10:51
28,58.74,2026-03-21 19:10:51
29,69.17,2026-03-21 19:10:51
30,62.78,2026-03-21 19:10:51
31,57.76,2026-03-21 19:10:51
32,65.97,2026-03-21 19:10:51
33,63.71,2026-03-21 19:10:51
34,62.31,2026-03-21 19:10:51
35,62.3,2026-03-21 19:10:51
36,55.16,2026-03-21 19:10:51
37,54.35,2026-03-21 19:10:51
38,53.03,2026-03-21 19:10:51
39,59.76,2026-03-21 19:10:51
40,59.87,2026-03-21 19:10:51
1,51.07,2026-03-21 19:40:51
2,51.57,2026-03-21 19:40:51
3,51.81,2026-03-21 19:40:51
4,55.33,2026-03-21 19:40:51
5,57.34,2026-03-21 19:40:51
6,64.34,2026-03-21 19:40:51
7,56.0,2026-03-21 19:40:51
8,62.85,2026-03-21 19:40:51
9,52.22,2026-03-21 19:40:51
10,51.61,2026-03-21 19:40:51
11,54.41,2026-03-21 19:40:51
12,65.02,2026-03-21 19:40:51
13,53.4,2026-03-21 19:40:51
14,62.32,2026-03-21 19:40:51
15,59.99,2026-03-21 19:40:51
16,68.99,2026-03-21 19:40:51
17,62.29,2026-03-21 19:40:51
18,57.4,2026-03-21 19:40:51
19,61.19,2026-03-21 19:40:51
20,62.22,2026-03-21 19:40:51
21,61.06,2026-03-21 19:40:51
22,56.49,2026-03-21 19:40:51
23,60.78,2026-03-21 19:40:51
24,54.12,2026-03-21 19:40:51
25,64.79,2026-03-21 19:40:51
26,53.72,2026-03-21 19:40:51
27,64.69,2026-03-21 19:40:51
28,58.68,2026-03-21 19:40:51
29,55.66,2026-03-21 19:40:51
30,58.25,2026-03-21 19:40:51
31,65.3,2026-03-21 19:40:51
32,69.67,2026-03-21 19:40:51
33,50.31,2026-03-21 19:40:51
34,57.41,2026-03-21 19:40:51
35,68.05,2026-03-21 19:40:51
36,69.83,2026-03-21 19:40:51
37,66.26,2026-03-21 19:40:51
38,54.35,2026-03-21 19:40:51
39,66.82,2026-03-21 19:40:51
40,68.22,2026-03-21 19:40:51
1,68.83,2026-03-21 20:10:51
2,69.37,2026-03-21 20:10:51
3,62.37,2026-03-21 20:10:51
4,50.31,2026-03-21 20:10:51
5,51.53,2026-03-21 20:10:51
6,52.47,2026-03-21 20:10:51
7,61.37,2026-03-21 20:10:51
8,63.16,2026-03-21 20:10:51
9,69.88,2026-03-21 20:10:51
10,68.86,2026-03-21 20:10:51
11,51.11,2026-03-21 20:10:51
12,68.24,2026-03-21 20:10:51
13,61.86,2026-03-21 20:10:51
14,52.1,2026-03-21 20:10:51
15,54.34,2026-03-21 20:10:51
16,53.05,2026-03-21 20:10:51
17,64.56,2026-03-21 20:10:51
18,67.41,2026-03-21 20:10:51
19,52.54,2026-03-21 20:10:51
20,59.25,2026-03-21 20:10:51
21,55.85,2026-03-21 20:10:51
22,54.83,2026-03-21 20:10:51
23,60.08,2026-03-21 20:10:51
24,67.13,2026-03-21 20:10:51
25,53.13,2026-03-21 20:10:51
26,54.59,2026-03-21 20:10:51
27,52.37,2026-03-21 20:10:51
28,57.55,2026-03-21 20:10:51
29,69.52,2026-03-21 20:10:51
30,56.64,2026-03-21 20:10:51
31,65.28,2026-03-21 20:10:51
32,56.93,2026-03-21 20:10:51
33,63.02,2026-03-21 20:10:51
34,52.45,2026-03-21 20:10:51
35,67.08,2026-03-21 20:10:51
36,58.83,2026-03-21 20:10:51
37,66.57,2026-03-21 20:10:51
38,68.27,2026-03-21 20:10:51
39,50.92,2026-03-21 20:10:51
40,64.99,2026-03-21 20:10:51
1,52.79,2026-03-21 20:40:51
2,54.42,2026-03-21 20:40:51
3,53.61,2026-03-21 20:40:51
4,63.22,2026-03-21 20:40:51
5,60.73,2026-03-21 20:40:51
6,60.76,2026-03-21 20:40:51
7,68.61,2026-03-21 20:40:51
8,69.71,2026-03-21 20:40:51
9,67.43,2026-03-21 20:40:51
10,63.82,2026-03-21 20:40:51
11,68.43,2026-03-21 20:40:51
12,69.09,2026-03-21 20:40:51
13,67.44,2026-03-21 20:40:51
14,54.79,2026-03-21 20:40:51
15,64.18,2026-03-21 20:40:51
16,55.45,2026-03-21 20:40:51
17,65.76,2026-03-21 20:40:51
18,69.84,2026-03-21 20:40:51
19,51.93,2026-03-21 20:40:51
20,52.11,2026-03-21 20:40:51
21,62.61,2026-03-21 20:40:51
22,60.35,2026-03-21 20:40:51
23,69.42,2026-03-21 20:40:51
24,59.51,2026-03-21 20:40:51
25,61.09,2026-03-21 20:40:51
26,62.07,2026-03-21 20:40:51
27,50.19,2026-03-21 20:40:51
28,50.16,2026-03-21 20:40:51
29,62.55,2026-03-21 20:40:51
30,56.68,2026-03-21 20:40:51
31,55.88,2026-03-21 20:40:51
32,51.76,2026-03-21 20:40:51
33,67.06,2026-03-21 20:40:51
34,67.27,2026-03-21 20:40:51
35,53.67,2026-03-21 20:40:51
36,65.16,2026-03-21 20:40:51
37,59.73,2026-03-21 20:40:51
38,61.5,2026-03-21 20:40:51
39,50.17,2026-03-21 20:40:51
40,60.0,2026-03-21 20:40:51
1,67.99,2026-03-21 21:10:51
2,64.63,2026-03-21 21:10:51
3,58.12,2026-03-21 21:10:51
4,54.62,2026-03-21 21:10:51
5,56.0,2026-03-21 21:10:51
6,62.94,2026-03-21 21:10:51
7,63.78,2026-03-21 21:10:51
8,61.95,2026-03-21 21:10:51
9,64.19,2026-03-21 21:10:51
10,62.73,2026-03-21 21:10:51
11,53.11,2026-03-21 21:10:51
12,59.04,2026-03-21 21:10:51
13,61.72,2026-03-21 21:10:51
14,57.83,2026-03-21 21:10:51
15,62.3,2026-03-21 21:10:51
16,52.81,2026-03-21 21:10:51
17,63.06,2026-03-21 21:10:51
18,69.67,2026-03-21 21:10:51
19,55.15,2026-03-21 21:10:51
20,64.05,2026-03-21 21:10:51
21,54.23,2026-03-21 21:10:51
22,54.58,2026-03-21 21:10:51
23,62.5,2026-03-21 21:10:51
24,63.14,2026-03-21 21:10:51
25,55.21,2026-03-21 21:10:51
26,53.12,2026-03-21 21:10:51
27,66.54,2026-03-21 21:10:51
28,69.06,2026-03-21 21:10:51
29,53.92,2026-03-21 21:10:51
30,69.81,2026-03-21 21:10:51
31,51.56,2026-03-21 21:10:51
32,52.75,2026-03-21 21:10:51
33,64.12,2026-03-21 21:10:51
34,60.91,2026-03-21 21:10:51
35,63.19,2026-03-21 21:10:51
36,54.36,2026-03-21 21:10:51
37,64.5,2026-03-21 21:10:51
38,56.01,2026-03-21 21:10:51
39,50.24,2026-03-21 21:10:51
40,60.85,2026-03-21 21:10:51
1,61.27,2026-03-21 21:40:51
2,63.29,2026-03-21 21:40:51
3,52.76,2026-03-21 21:40:51
4,63.12,2026-03-21 21:40:51
5,50.07,2026-03-21 21:40:51
6,56.74,2026-03-21 21:40:51
7,56.07,2026-03-21 21:40:51
8,51.2,2026-03-21 21:40:51
9,51.65,2026-03-21 21:40:51
10,64.99,2026-03-21 21:40:51
11,66.77,2026-03-21 21:40:51
12,51.7,2026-03-21 21:40:51
13,55.12,2026-03-21 21:40:51
14,64.6,2026-03-21 21:40:51
15,63.49,2026-03-21 21:40:51
16,56.18,2026-03-21 21:40:51
17,61.25,2026-03-21 21:40:51
18,64.54,2026-03-21 21:40:51
19,65.21,2026-03-21 21:40:51
20,53.5,2026-03-21 21:40:51
21,61.38,2026-03-21 21:40:51
22,51.47,2026-03-21 21:40:51
23,59.77,2026-03-21 21:40:51
